timestamp,consumption_kwh
2024-01-01 00:00:00,0.0938
2024-01-01 00:15:00,0.1146
2024-01-01 00:30:00,0.1044
2024-01-01 00:45:00,0.082
2024-01-01 01:00:00,0.0503
2024-01-01 01:15:00,0.1183
2024-01-01 01:30:00,0.1227
2024-01-01 01:45:00,0.0699
2024-01-01 02:00:00,0.1332
2024-01-01 02:15:00,0.0921
2024-01-01 02:30:00,0.1537
2024-01-01 02:45:00,0.1138
2024-01-01 03:00:00,0.0961
2024-01-01 03:15:00,0.1291
2024-01-01 03:30:00,0.1088
2024-01-01 03:45:00,0.1121
2024-01-01 04:00:00,0.1151
2024-01-01 04:15:00,0.1155
2024-01-01 04:30:00,0.1376
2024-01-01 04:45:00,0.1487
2024-01-01 05:00:00,0.1482
2024-01-01 05:15:00,0.1869
2024-01-01 05:30:00,0.1335
2024-01-01 05:45:00,0.1614
2024-01-01 06:00:00,0.1966
2024-01-01 06:15:00,0.1647
2024-01-01 06:30:00,0.2259
2024-01-01 06:45:00,0.2129
2024-01-01 07:00:00,0.1964
2024-01-01 07:15:00,0.2093
2024-01-01 07:30:00,0.1829
2024-01-01 07:45:00,0.1586
2024-01-01 08:00:00,0.1972
2024-01-01 08:15:00,0.1895
2024-01-01 08:30:00,0.1629
2024-01-01 08:45:00,0.1502
2024-01-01 09:00:00,0.0986
2024-01-01 09:15:00,0.1158
2024-01-01 09:30:00,0.1156
2024-01-01 09:45:00,0.1233
2024-01-01 10:00:00,0.1412
2024-01-01 10:15:00,0.0992
2024-01-01 10:30:00,0.091
2024-01-01 10:45:00,0.1235
2024-01-01 11:00:00,0.1003
2024-01-01 11:15:00,0.0745
2024-01-01 11:30:00,0.1256
2024-01-01 11:45:00,0.0836
2024-01-01 12:00:00,0.0894
2024-01-01 12:15:00,0.0799
2024-01-01 12:30:00,0.1078
2024-01-01 12:45:00,0.1224
2024-01-01 13:00:00,0.0938
2024-01-01 13:15:00,0.11
2024-01-01 13:30:00,0.0936
2024-01-01 13:45:00,0.1513
2024-01-01 14:00:00,0.1367
2024-01-01 14:15:00,0.0977
2024-01-01 14:30:00,0.1242
2024-01-01 14:45:00,0.1379
2024-01-01 15:00:00,0.1349
2024-01-01 15:15:00,0.1206
2024-01-01 15:30:00,0.1445
2024-01-01 15:45:00,0.1773
2024-01-01 16:00:00,0.1901
2024-01-01 16:15:00,0.1863
2024-01-01 16:30:00,0.2387
2024-01-01 16:45:00,0.2399
2024-01-01 17:00:00,0.2521
2024-01-01 17:15:00,0.3366
2024-01-01 17:30:00,0.3937
2024-01-01 17:45:00,0.4275
2024-01-01 18:00:00,0.4933
2024-01-01 18:15:00,0.5442
2024-01-01 18:30:00,0.56
2024-01-01 18:45:00,0.5807
2024-01-01 19:00:00,0.6286
2024-01-01 19:15:00,0.6303
2024-01-01 19:30:00,0.6808
2024-01-01 19:45:00,0.6935
2024-01-01 20:00:00,0.7035
2024-01-01 20:15:00,0.7172
2024-01-01 20:30:00,0.639
2024-01-01 20:45:00,0.6743
2024-01-01 21:00:00,0.6187
2024-01-01 21:15:00,0.6094
2024-01-01 21:30:00,0.5564
