timestamp,consumption_kwh
2024-01-01 00:00:00,0.3397
2024-01-01 00:15:00,0.3609
2024-01-01 00:30:00,0.3659
2024-01-01 00:45:00,0.4032
2024-01-01 01:00:00,0.4048
2024-01-01 01:15:00,0.4056
2024-01-01 01:30:00,0.3828
2024-01-01 01:45:00,0.3977
2024-01-01 02:00:00,0.3952
2024-01-01 02:15:00,0.3795
2024-01-01 02:30:00,0.3995
2024-01-01 02:45:00,0.4195
2024-01-01 03:00:00,0.3936
2024-01-01 03:15:00,0.4107
2024-01-01 03:30:00,0.4483
2024-01-01 03:45:00,0.4419
2024-01-01 04:00:00,0.4912
2024-01-01 04:15:00,0.4735
2024-01-01 04:30:00,0.5223
2024-01-01 04:45:00,0.5847
2024-01-01 05:00:00,0.6037
2024-01-01 05:15:00,0.6177
2024-01-01 05:30:00,0.6552
2024-01-01 05:45:00,0.6551
2024-01-01 06:00:00,0.6578
2024-01-01 06:15:00,0.6286
2024-01-01 06:30:00,0.616
2024-01-01 06:45:00,0.5827
2024-01-01 07:00:00,1.0199
2024-01-01 07:15:00,0.9329
2024-01-01 07:30:00,0.9115
2024-01-01 07:45:00,0.8971
2024-01-01 08:00:00,0.729
2024-01-01 08:15:00,0.7015
2024-01-01 08:30:00,0.6587
2024-01-01 08:45:00,0.6211
2024-01-01 09:00:00,0.6025
2024-01-01 09:15:00,0.5784
2024-01-01 09:30:00,0.5761
2024-01-01 09:45:00,0.5854
2024-01-01 10:00:00,0.5668
2024-01-01 10:15:00,0.6146
2024-01-01 10:30:00,0.6532
2024-01-01 10:45:00,0.7285
2024-01-01 11:00:00,0.7749
2024-01-01 11:15:00,0.8296
2024-01-01 11:30:00,0.9515
2024-01-01 11:45:00,0.9718
2024-01-01 12:00:00,1.0171
2024-01-01 12:15:00,1.0927
2024-01-01 12:30:00,1.0876
2024-01-01 12:45:00,1.1256
2024-01-01 13:00:00,1.1334
2024-01-01 13:15:00,1.108
2024-01-01 13:30:00,1.0837
2024-01-01 13:45:00,1.1159
2024-01-01 14:00:00,1.0771
2024-01-01 14:15:00,1.0455
2024-01-01 14:30:00,1.0404
2024-01-01 14:45:00,0.9735
2024-01-01 15:00:00,0.9942
2024-01-01 15:15:00,0.8994
2024-01-01 15:30:00,0.8559
2024-01-01 15:45:00,0.892
2024-01-01 16:00:00,0.8956
2024-01-01 16:15:00,0.9179
2024-01-01 16:30:00,0.8769
2024-01-01 16:45:00,0.8849
2024-01-01 17:00:00,0.8966
2024-01-01 17:15:00,0.9559
2024-01-01 17:30:00,0.877
2024-01-01 17:45:00,0.9221
2024-01-01 18:00:00,0.9119
2024-01-01 18:15:00,0.8843
2024-01-01 18:30:00,0.8805
2024-01-01 18:45:00,0.8689
2024-01-01 19:00:00,0.8226
2024-01-01 19:15:00,0.8085
2024-01-01 19:30:00,0.7883
2024-01-01 19:45:00,0.7563
2024-01-01 20:00:00,0.7005
2024-01-01 20:15:00,0.1774
2024-01-01 20:30:00,0.1639
2024-01-01 20:45:00,0.1695
2024-01-01 21:00:00,0.1558
2024-01-01 21:15:00,0.1885
2024-01-01 21:30:00,0.1982
2024-01-01 21:45:00,0.1921
2024-01-01 22:00:00,0.2906
2024-01-01 22:15:00,0.3122
2024-01-01 22:30:00,0.3975
2024-01-01 22:45:00,0.4518
2024-01-01 23:00:00,0.5361
2024-01-01 23:15:00,0.5812
2024-01-01 23:30:00,0.6396
2024-01-01 23:45:00,0.6512
2024-01-02 00:00:00,0.3671
2024-01-02 00:15:00,0.3672
2024-01-02 00:30:00,0.3803
2024-01-02 00:45:00,0.4292
2024-01-02 01:00:00,0.4236
2024-01-02 01:15:00,0.4201
2024-01-02 01:30:00,0.4228
2024-01-02 01:45:00,0.4088
2024-01-02 02:00:00,0.3786
2024-01-02 02:15:00,0.367
2024-01-02 02:30:00,0.4052
2024-01-02 02:45:00,0.4058
2024-01-02 03:00:00,0.3985
2024-01-02 03:15:00,0.4027
2024-01-02 03:30:00,0.4312
2024-01-02 03:45:00,0.4564
2024-01-02 04:00:00,0.4688
2024-01-02 04:15:00,0.5115
2024-01-02 04:30:00,0.5427
2024-01-02 04:45:00,0.5481
2024-01-02 05:00:00,0.6065
2024-01-02 05:15:00,0.5966
2024-01-02 05:30:00,0.5916
2024-01-02 05:45:00,0.6611
