timestamp,consumption_kwh
2024-01-01 00:00:00,0.6218
2024-01-01 00:15:00,0.6371
2024-01-01 00:30:00,0.6013
2024-01-01 00:45:00,0.6799
2024-01-01 01:00:00,0.6111
2024-01-01 01:15:00,0.6264
2024-01-01 01:30:00,0.6456
2024-01-01 01:45:00,0.5988
2024-01-01 02:00:00,0.5864
2024-01-01 02:15:00,0.5691
2024-01-01 02:30:00,0.574
2024-01-01 02:45:00,0.5806
2024-01-01 03:00:00,0.504
2024-01-01 03:15:00,0.4464
2024-01-01 03:30:00,0.4427
2024-01-01 03:45:00,0.3817
2024-01-01 04:00:00,0.3541
2024-01-01 04:15:00,0.3389
2024-01-01 04:30:00,0.2623
2024-01-01 04:45:00,0.2412
2024-01-01 05:00:00,0.19
2024-01-01 05:15:00,0.1746
2024-01-01 05:30:00,0.1576
2024-01-01 05:45:00,0.1127
2024-01-01 06:00:00,0.1117
2024-01-01 06:15:00,0.1064
2024-01-01 06:30:00,0.0979
2024-01-01 06:45:00,0.0939
2024-01-01 07:00:00,0.1036
2024-01-01 07:15:00,0.1509
2024-01-01 07:30:00,0.1779
2024-01-01 07:45:00,0.2641
2024-01-01 08:00:00,0.2135
2024-01-01 08:15:00,0.3131
2024-01-01 08:30:00,0.3719
2024-01-01 08:45:00,0.4495
2024-01-01 09:00:00,0.4933
2024-01-01 09:15:00,0.5292
2024-01-01 09:30:00,0.6098
2024-01-01 09:45:00,0.6839
2024-01-01 10:00:00,0.7283
2024-01-01 10:15:00,0.8085
2024-01-01 10:30:00,0.8102
2024-01-01 10:45:00,0.9313
2024-01-01 11:00:00,0.9688
2024-01-01 11:15:00,0.9682
2024-01-01 11:30:00,1.0145
2024-01-01 11:45:00,1.0218
2024-01-01 12:00:00,1.0137
2024-01-01 12:15:00,1.0318
2024-01-01 12:30:00,1.0403
2024-01-01 12:45:00,0.9933
2024-01-01 13:00:00,0.9648
2024-01-01 13:15:00,0.9334
2024-01-01 13:30:00,0.898
2024-01-01 13:45:00,0.862
2024-01-01 14:00:00,0.7644
2024-01-01 14:15:00,0.7227
2024-01-01 14:30:00,0.6483
2024-01-01 14:45:00,0.5355
2024-01-01 15:00:00,0.4916
2024-01-01 15:15:00,0.4247
2024-01-01 15:30:00,0.3552
2024-01-01 15:45:00,0.2939
2024-01-01 16:00:00,0.1821
2024-01-01 16:15:00,0.1645
2024-01-01 16:30:00,0.0971
2024-01-01 16:45:00,0.0363
2024-01-01 17:00:00,0.0382
2024-01-01 17:15:00,0.0138
2024-01-01 17:30:00,0.01
2024-01-01 17:45:00,0.01
2024-01-01 18:00:00,0.01
2024-01-01 18:15:00,0.01
2024-01-01 18:30:00,0.01
2024-01-01 18:45:00,0.0568
2024-01-01 19:00:00,0.01
2024-01-01 19:15:00,0.1015
2024-01-01 19:30:00,0.1664
2024-01-01 19:45:00,0.1662
2024-01-01 20:00:00,0.2617
2024-01-01 20:15:00,0.3254
2024-01-01 20:30:00,0.4067
2024-01-01 20:45:00,0.4789
2024-01-01 21:00:00,0.5087
2024-01-01 21:15:00,0.55
2024-01-01 21:30:00,0.6628
2024-01-01 21:45:00,0.7135
2024-01-01 22:00:00,0.7285
2024-01-01 22:15:00,0.7875
2024-01-01 22:30:00,0.8244
2024-01-01 22:45:00,0.8573
2024-01-01 23:00:00,0.872
2024-01-01 23:15:00,0.9105
2024-01-01 23:30:00,0.8545
2024-01-01 23:45:00,0.9097
2024-01-02 00:00:00,0.6378
2024-01-02 00:15:00,0.6338
2024-01-02 00:30:00,0.6675
2024-01-02 00:45:00,0.6002
2024-01-02 01:00:00,0.6702
2024-01-02 01:15:00,0.6509
2024-01-02 01:30:00,0.6128
2024-01-02 01:45:00,0.6323
2024-01-02 02:00:00,0.6015
2024-01-02 02:15:00,0.639
2024-01-02 02:30:00,0.5997
2024-01-02 02:45:00,0.5436
2024-01-02 03:00:00,0.4888
2024-01-02 03:15:00,0.4571
2024-01-02 03:30:00,0.4255
2024-01-02 03:45:00,0.3824
2024-01-02 04:00:00,0.3364
2024-01-02 04:15:00,0.3036
2024-01-02 04:30:00,0.2717
2024-01-02 04:45:00,0.2307
2024-01-02 05:00:00,0.1935
2024-01-02 05:15:00,0.1591
2024-01-02 05:30:00,0.2035
2024-01-02 05:45:00,0.103
2024-01-02 06:00:00,0.0981
2024-01-02 06:15:00,0.1197
2024-01-02 06:30:00,0.1042
2024-01-02 06:45:00,0.1261
2024-01-02 07:00:00,0.1481
2024-01-02 07:15:00,0.1792
2024-01-02 07:30:00,0.1983
2024-01-02 07:45:00,0.1996
2024-01-02 08:00:00,0.2844
2024-01-02 08:15:00,0.2755
2024-01-02 08:30:00,0.3622
2024-01-02 08:45:00,0.4123
2024-01-02 09:00:00,0.462
2024-01-02 09:15:00,0.5579
2024-01-02 09:30:00,0.6061
2024-01-02 09:45:00,0.6934
2024-01-02 10:00:00,0.7049
2024-01-02 10:15:00,0.8101
2024-01-02 10:30:00,0.8575
2024-01-02 10:45:00,0.8992
2024-01-02 11:00:00,0.911
2024-01-02 11:15:00,0.9699
2024-01-02 11:30:00,0.9713
2024-01-02 11:45:00,0.9792
2024-01-02 12:00:00,1.0958
2024-01-02 12:15:00,1.0495
2024-01-02 12:30:00,1.0561
2024-01-02 12:45:00,0.9924
2024-01-02 13:00:00,0.9862
2024-01-02 13:15:00,0.9488
2024-01-02 13:30:00,0.9013
2024-01-02 13:45:00,0.8365
2024-01-02 14:00:00,0.7725
2024-01-02 14:15:00,0.6712
2024-01-02 14:30:00,0.6562
2024-01-02 14:45:00,0.5812
2024-01-02 15:00:00,0.5224
2024-01-02 15:15:00,0.4218
2024-01-02 15:30:00,0.3908
2024-01-02 15:45:00,0.2785
2024-01-02 16:00:00,0.1978
2024-01-02 16:15:00,0.1824
2024-01-02 16:30:00,0.1013
2024-01-02 16:45:00,0.04
2024-01-02 17:00:00,0.0302
2024-01-02 17:15:00,0.0142
2024-01-02 17:30:00,0.01
2024-01-02 17:45:00,0.01
2024-01-02 18:00:00,0.0519
2024-01-02 18:15:00,0.01
2024-01-02 18:30:00,0.0284
2024-01-02 18:45:00,0.01
2024-01-02 19:00:00,0.0679
2024-01-02 19:15:00,0.1188
2024-01-02 19:30:00,0.1452
2024-01-02 19:45:00,0.1894
2024-01-02 20:00:00,0.2734
2024-01-02 20:15:00,0.3207
2024-01-02 20:30:00,0.3783
2024-01-02 20:45:00,0.4769
2024-01-02 21:00:00,0.5435
