timestamp,consumption_kwh
2024-01-01 00:00:00,0.2625
2024-01-01 00:15:00,0.2675
2024-01-01 00:30:00,0.2345
2024-01-01 00:45:00,0.2659
2024-01-01 01:00:00,0.2416
2024-01-01 01:15:00,0.2163
2024-01-01 01:30:00,0.2326
2024-01-01 01:45:00,0.2545
2024-01-01 02:00:00,0.2452
2024-01-01 02:15:00,0.2103
2024-01-01 02:30:00,0.2392
2024-01-01 02:45:00,0.2172
2024-01-01 03:00:00,0.2183
2024-01-01 03:15:00,0.2062
2024-01-01 03:30:00,0.1654
2024-01-01 03:45:00,0.1842
2024-01-01 04:00:00,0.1537
2024-01-01 04:15:00,0.1861
2024-01-01 04:30:00,0.1601
2024-01-01 04:45:00,0.1388
2024-01-01 05:00:00,0.1128
2024-01-01 05:15:00,0.131
2024-01-01 05:30:00,0.134
2024-01-01 05:45:00,0.1112
2024-01-01 06:00:00,0.1884
2024-01-01 06:15:00,0.1645
2024-01-01 06:30:00,0.2071
2024-01-01 06:45:00,0.1714
2024-01-01 07:00:00,0.2503
2024-01-01 07:15:00,0.2171
2024-01-01 07:30:00,0.2602
2024-01-01 07:45:00,0.3143
2024-01-01 08:00:00,0.3351
2024-01-01 08:15:00,0.317
2024-01-01 08:30:00,0.3705
2024-01-01 08:45:00,0.435
2024-01-01 09:00:00,0.482
2024-01-01 09:15:00,0.4758
2024-01-01 09:30:00,0.4637
2024-01-01 09:45:00,0.4907
2024-01-01 10:00:00,0.4507
2024-01-01 10:15:00,0.4757
2024-01-01 10:30:00,0.4234
2024-01-01 10:45:00,0.4282
2024-01-01 11:00:00,0.3974
2024-01-01 11:15:00,0.3819
2024-01-01 11:30:00,0.3207
2024-01-01 11:45:00,0.308
2024-01-01 12:00:00,0.2346
2024-01-01 12:15:00,0.2086
2024-01-01 12:30:00,0.1613
2024-01-01 12:45:00,0.0642
2024-01-01 13:00:00,0.0605
2024-01-01 13:15:00,0.0239
2024-01-01 13:30:00,0.01
2024-01-01 13:45:00,0.01
2024-01-01 14:00:00,0.01
2024-01-01 14:15:00,0.01
2024-01-01 14:30:00,0.01
2024-01-01 14:45:00,0.01
2024-01-01 15:00:00,0.032
2024-01-01 15:15:00,0.0191
2024-01-01 15:30:00,0.051
2024-01-01 15:45:00,0.0793
2024-01-01 16:00:00,0.1499
2024-01-01 16:15:00,0.1787
2024-01-01 16:30:00,0.2798
2024-01-01 16:45:00,0.2986
2024-01-01 17:00:00,0.3707
2024-01-01 17:15:00,0.4605
2024-01-01 17:30:00,0.4925
2024-01-01 17:45:00,0.5164
2024-01-01 18:00:00,0.5739
2024-01-01 18:15:00,0.5712
2024-01-01 18:30:00,0.6045
2024-01-01 18:45:00,0.595
2024-01-01 19:00:00,0.5721
2024-01-01 19:15:00,0.5839
2024-01-01 19:30:00,0.5691
2024-01-01 19:45:00,0.5092
2024-01-01 20:00:00,0.4517
2024-01-01 20:15:00,0.4136
2024-01-01 20:30:00,0.3216
2024-01-01 20:45:00,0.2984
2024-01-01 21:00:00,0.2285
2024-01-01 21:15:00,0.2299
2024-01-01 21:30:00,0.1195
2024-01-01 21:45:00,0.045
2024-01-01 22:00:00,0.0438
2024-01-01 22:15:00,0.01
2024-01-01 22:30:00,0.01
2024-01-01 22:45:00,0.01
2024-01-01 23:00:00,0.01
2024-01-01 23:15:00,0.01
2024-01-01 23:30:00,0.01
2024-01-01 23:45:00,0.01
2024-01-02 00:00:00,0.2516
2024-01-02 00:15:00,0.254
2024-01-02 00:30:00,0.2355
2024-01-02 00:45:00,0.2576
2024-01-02 01:00:00,0.2648
2024-01-02 01:15:00,0.261
2024-01-02 01:30:00,0.2579
2024-01-02 01:45:00,0.24
2024-01-02 02:00:00,0.2701
2024-01-02 02:15:00,0.2292
2024-01-02 02:30:00,0.2274
2024-01-02 02:45:00,0.2122
2024-01-02 03:00:00,0.2114
2024-01-02 03:15:00,0.1948
2024-01-02 03:30:00,0.2292
2024-01-02 03:45:00,0.1857
2024-01-02 04:00:00,0.1322
2024-01-02 04:15:00,0.1465
2024-01-02 04:30:00,0.1173
2024-01-02 04:45:00,0.1554
2024-01-02 05:00:00,0.1599
2024-01-02 05:15:00,0.1209
2024-01-02 05:30:00,0.1431
2024-01-02 05:45:00,0.1312
2024-01-02 06:00:00,0.1521
2024-01-02 06:15:00,0.1912
2024-01-02 06:30:00,0.1662
2024-01-02 06:45:00,0.169
2024-01-02 07:00:00,0.2319
2024-01-02 07:15:00,0.2546
2024-01-02 07:30:00,0.2867
2024-01-02 07:45:00,0.324
2024-01-02 08:00:00,0.3205
2024-01-02 08:15:00,0.3249
2024-01-02 08:30:00,0.4134
2024-01-02 08:45:00,0.4101
2024-01-02 09:00:00,0.4161
2024-01-02 09:15:00,0.4341
2024-01-02 09:30:00,0.4918
2024-01-02 09:45:00,0.4784
2024-01-02 10:00:00,0.4797
2024-01-02 10:15:00,0.4825
2024-01-02 10:30:00,0.4368
2024-01-02 10:45:00,0.4059
2024-01-02 11:00:00,0.3829
2024-01-02 11:15:00,0.3437
2024-01-02 11:30:00,0.321
2024-01-02 11:45:00,0.2661
2024-01-02 12:00:00,0.2393
2024-01-02 12:15:00,0.1823
2024-01-02 12:30:00,0.144
2024-01-02 12:45:00,0.1141
2024-01-02 13:00:00,0.0878
2024-01-02 13:15:00,0.0543
2024-01-02 13:30:00,0.01
2024-01-02 13:45:00,0.01
2024-01-02 14:00:00,0.01
2024-01-02 14:15:00,0.01
2024-01-02 14:30:00,0.01
2024-01-02 14:45:00,0.01
2024-01-02 15:00:00,0.01
2024-01-02 15:15:00,0.01
2024-01-02 15:30:00,0.0462
2024-01-02 15:45:00,0.0977
2024-01-02 16:00:00,0.1359
2024-01-02 16:15:00,0.2159
2024-01-02 16:30:00,0.2245
2024-01-02 16:45:00,0.2976
2024-01-02 17:00:00,0.3652
2024-01-02 17:15:00,0.3998
2024-01-02 17:30:00,0.4764
2024-01-02 17:45:00,0.4812
2024-01-02 18:00:00,0.5474
2024-01-02 18:15:00,0.5435
2024-01-02 18:30:00,0.5857
2024-01-02 18:45:00,0.6048
2024-01-02 19:00:00,0.6343
2024-01-02 19:15:00,0.5969
2024-01-02 19:30:00,0.5827
2024-01-02 19:45:00,0.5175
2024-01-02 20:00:00,0.5159
2024-01-02 20:15:00,0.4193
2024-01-02 20:30:00,0.3642
2024-01-02 20:45:00,0.2849
2024-01-02 21:00:00,0.2544
2024-01-02 21:15:00,0.2105
2024-01-02 21:30:00,0.1181
2024-01-02 21:45:00,0.0685
2024-01-02 22:00:00,0.0171
2024-01-02 22:15:00,0.01
2024-01-02 22:30:00,0.01
2024-01-02 22:45:00,0.01
2024-01-02 23:00:00,0.01
2024-01-02 23:15:00,0.01
2024-01-02 23:30:00,0.01
2024-01-02 23:45:00,0.01
2024-01-03 00:00:00,0.2817
2024-01-03 00:15:00,0.2533
2024-01-03 00:30:00,0.2487
2024-01-03 00:45:00,0.253
2024-01-03 01:00:00,0.2448
2024-01-03 01:15:00,0.2655
2024-01-03 01:30:00,0.2359
2024-01-03 01:45:00,0.2228
2024-01-03 02:00:00,0.2291
2024-01-03 02:15:00,0.2352
2024-01-03 02:30:00,0.2514
2024-01-03 02:45:00,0.2509
2024-01-03 03:00:00,0.2018
2024-01-03 03:15:00,0.1703
2024-01-03 03:30:00,0.1609
2024-01-03 03:45:00,0.2197
2024-01-03 04:00:00,0.1578
2024-01-03 04:15:00,0.1643
2024-01-03 04:30:00,0.1839
2024-01-03 04:45:00,0.1242
2024-01-03 05:00:00,0.1286
2024-01-03 05:15:00,0.1183
2024-01-03 05:30:00,0.1089
2024-01-03 05:45:00,0.1514
2024-01-03 06:00:00,0.1652
2024-01-03 06:15:00,0.1191
2024-01-03 06:30:00,0.1929
2024-01-03 06:45:00,0.189
2024-01-03 07:00:00,0.2212
2024-01-03 07:15:00,0.2483
2024-01-03 07:30:00,0.2471
2024-01-03 07:45:00,0.2973
2024-01-03 08:00:00,0.3143
2024-01-03 08:15:00,0.4025
2024-01-03 08:30:00,0.4363
2024-01-03 08:45:00,0.42
2024-01-03 09:00:00,0.4166
2024-01-03 09:15:00,0.4806
2024-01-03 09:30:00,0.4654
2024-01-03 09:45:00,0.5097
2024-01-03 10:00:00,0.513
2024-01-03 10:15:00,0.499
2024-01-03 10:30:00,0.4425
2024-01-03 10:45:00,0.4084
2024-01-03 11:00:00,0.3867
2024-01-03 11:15:00,0.3639
2024-01-03 11:30:00,0.3083
2024-01-03 11:45:00,0.3078
2024-01-03 12:00:00,0.2517
2024-01-03 12:15:00,0.1912
2024-01-03 12:30:00,0.1376
2024-01-03 12:45:00,0.114
2024-01-03 13:00:00,0.0874
2024-01-03 13:15:00,0.01
2024-01-03 13:30:00,0.01
2024-01-03 13:45:00,0.01
2024-01-03 14:00:00,0.01
2024-01-03 14:15:00,0.01
2024-01-03 14:30:00,0.01
2024-01-03 14:45:00,0.01
2024-01-03 15:00:00,0.01
2024-01-03 15:15:00,0.01
2024-01-03 15:30:00,0.0251
2024-01-03 15:45:00,0.1095
2024-01-03 16:00:00,0.1289
2024-01-03 16:15:00,0.1957
2024-01-03 16:30:00,0.2687
2024-01-03 16:45:00,0.3126
2024-01-03 17:00:00,0.3598
2024-01-03 17:15:00,0.4172
2024-01-03 17:30:00,0.4872
2024-01-03 17:45:00,0.5111
2024-01-03 18:00:00,0.5511
2024-01-03 18:15:00,0.5807
2024-01-03 18:30:00,0.5819
2024-01-03 18:45:00,0.6012
2024-01-03 19:00:00,0.5847
2024-01-03 19:15:00,0.598
2024-01-03 19:30:00,0.5604
2024-01-03 19:45:00,0.4815
2024-01-03 20:00:00,0.4695
2024-01-03 20:15:00,0.4463
2024-01-03 20:30:00,0.3649
2024-01-03 20:45:00,0.3021
2024-01-03 21:00:00,0.2699
2024-01-03 21:15:00,0.1678
2024-01-03 21:30:00,0.1321
2024-01-03 21:45:00,0.0877
2024-01-03 22:00:00,0.0434
2024-01-03 22:15:00,0.01
2024-01-03 22:30:00,0.01
2024-01-03 22:45:00,0.01
2024-01-03 23:00:00,0.01
2024-01-03 23:15:00,0.01
2024-01-03 23:30:00,0.01
2024-01-03 23:45:00,0.01
2024-01-04 00:00:00,0.2174
2024-01-04 00:15:00,0.3132
2024-01-04 00:30:00,0.2747
2024-01-04 00:45:00,0.2592
2024-01-04 01:00:00,0.3055
2024-01-04 01:15:00,0.2465
2024-01-04 01:30:00,0.2745
2024-01-04 01:45:00,0.2428
2024-01-04 02:00:00,0.233
2024-01-04 02:15:00,0.2459
2024-01-04 02:30:00,0.2445
2024-01-04 02:45:00,0.2446
2024-01-04 03:00:00,0.2337
2024-01-04 03:15:00,0.1896
2024-01-04 03:30:00,0.187
2024-01-04 03:45:00,0.2159
2024-01-04 04:00:00,0.178
2024-01-04 04:15:00,0.1571
2024-01-04 04:30:00,0.1725
2024-01-04 04:45:00,0.1658
2024-01-04 05:00:00,0.1582
2024-01-04 05:15:00,0.119
2024-01-04 05:30:00,0.1231
2024-01-04 05:45:00,0.1504
2024-01-04 06:00:00,0.1678
2024-01-04 06:15:00,0.1327
2024-01-04 06:30:00,0.1641
2024-01-04 06:45:00,0.1891
2024-01-04 07:00:00,0.2377
2024-01-04 07:15:00,0.2226
2024-01-04 07:30:00,0.3273
2024-01-04 07:45:00,0.3053
2024-01-04 08:00:00,0.3465
2024-01-04 08:15:00,0.4088
2024-01-04 08:30:00,0.4052
2024-01-04 08:45:00,0.4334
2024-01-04 09:00:00,0.4368
2024-01-04 09:15:00,0.467
2024-01-04 09:30:00,0.4482
2024-01-04 09:45:00,0.4734
2024-01-04 10:00:00,0.4745
2024-01-04 10:15:00,0.4459
2024-01-04 10:30:00,0.4707
2024-01-04 10:45:00,0.4376
2024-01-04 11:00:00,0.3629
2024-01-04 11:15:00,0.3818
2024-01-04 11:30:00,0.3084
2024-01-04 11:45:00,0.2957
2024-01-04 12:00:00,0.2226
2024-01-04 12:15:00,0.1849
2024-01-04 12:30:00,0.1541
2024-01-04 12:45:00,0.14
2024-01-04 13:00:00,0.0297
2024-01-04 13:15:00,0.0165
2024-01-04 13:30:00,0.01
2024-01-04 13:45:00,0.01
2024-01-04 14:00:00,0.01
2024-01-04 14:15:00,0.01
2024-01-04 14:30:00,0.01
2024-01-04 14:45:00,0.01
2024-01-04 15:00:00,0.01
2024-01-04 15:15:00,0.01
2024-01-04 15:30:00,0.0445
2024-01-04 15:45:00,0.0973
2024-01-04 16:00:00,0.127
2024-01-04 16:15:00,0.1971
2024-01-04 16:30:00,0.2661
2024-01-04 16:45:00,0.3024
2024-01-04 17:00:00,0.3582
2024-01-04 17:15:00,0.4266
2024-01-04 17:30:00,0.4854
2024-01-04 17:45:00,0.4849
2024-01-04 18:00:00,0.5268
2024-01-04 18:15:00,0.5981
2024-01-04 18:30:00,0.5883
2024-01-04 18:45:00,0.5728
2024-01-04 19:00:00,0.5928
2024-01-04 19:15:00,0.6071
2024-01-04 19:30:00,0.5382
2024-01-04 19:45:00,0.4971
